33	54	0.28300000000000003
33	48	0.6970000000000001
33	14	0.42
33	43	0.319
33	37	0.185
33	91	0.354
33	41	0.194
33	118	0.319
33	34	0.522
33	106	0.34600000000000003
33	0	0.526
33	45	0.287
33	17	0.39
33	22	0.527
33	20	0.151
33	97	0.239
33	119	0.495
33	112	0.171
33	1	0.272
33	11	0.312
33	5	0.491
33	92	0.19
33	95	0.409
33	7	0.48
33	40	0.491
33	105	0.723
33	62	0.162
33	66	0.171
33	8	0.5760000000000001
33	3	0.43
33	83	0.161
33	6	0.193
33	18	0.517
33	16	0.219
33	60	0.362
33	24	0.297
33	96	0.316
33	116	0.234
33	39	0.345
33	4	0.507
33	77	0.447
33	107	0.53
33	102	0.192
33	72	0.189
33	103	0.198
33	38	0.465
33	56	0.333
33	27	0.35200000000000004
33	12	0.279
33	28	0.276
33	78	0.315
33	36	0.196
33	26	0.594
33	108	0.34600000000000003
33	42	0.307
33	2	0.487
33	61	0.181
33	10	0.609
33	110	0.408
33	31	0.398
33	9	0.424
33	84	0.457
33	87	0.159
19	97	0.16699999999999998
19	119	0.306
19	11	0.171
19	112	0.16899999999999998
19	115	0.194
19	5	0.25
19	114	0.161
19	40	0.765
19	7	0.305
19	105	0.304
19	32	0.342
19	8	0.307
19	3	0.21
19	108	0.16
19	18	0.408
19	24	0.215
19	60	0.231
19	107	0.407
19	4	0.277
19	77	0.321
19	72	0.188
19	27	0.275
19	56	0.215
19	42	0.48
19	28	0.247
19	2	0.236
19	30	0.185
19	10	0.333
19	81	0.229
19	31	0.246
19	110	0.165
19	96	0.483
19	9	0.28600000000000003
19	84	0.258
19	54	0.185
19	91	0.205
19	14	0.277
19	43	0.2
19	48	0.738
19	118	0.277
19	106	0.206
19	34	0.154
19	22	0.304
19	45	0.161
19	17	0.215
19	29	0.408
19	0	0.181
96	97	0.277
96	20	0.7020000000000001
96	33	0.316
96	119	0.551
96	63	0.25
96	1	0.24
96	112	0.151
96	11	0.597
96	92	0.224
96	55	0.172
96	40	0.37
96	5	0.34700000000000003
96	7	0.407
96	105	0.483
96	25	0.648
96	95	0.488
96	32	0.187
96	62	0.188
96	80	0.18600000000000005
96	8	0.462
96	39	0.307
96	83	0.16899999999999998
96	69	0.21
96	19	0.483
96	3	0.361
96	104	0.184
96	18	0.664
96	86	0.183
96	60	0.6409999999999999
96	53	0.165
96	24	0.327
96	6	0.174
96	4	0.385
96	77	0.725
96	38	0.281
96	102	0.24
96	107	0.531
96	72	0.192
96	56	0.34
96	27	0.424
96	12	0.472
96	28	0.277
96	26	0.368
96	108	0.243
96	36	0.358
96	74	0.304
96	98	0.177
96	2	0.217
96	42	0.31
96	15	0.289
96	30	0.287
96	61	0.239
96	21	0.468
96	10	0.5529999999999999
96	81	0.162
96	110	0.215
96	31	0.307
96	87	0.483
96	58	0.392
96	9	0.403
96	84	0.708
96	54	0.327
96	35	0.32299999999999995
96	37	0.5329999999999999
96	100	0.318
96	99	0.374
96	91	0.276
96	43	0.6629999999999999
96	14	0.447
96	48	0.726
96	106	0.159
96	118	0.369
96	93	0.16899999999999998
96	90	0.33
96	17	0.408
96	34	0.472
96	45	0.324
96	0	0.222
96	29	0.703
96	22	0.439
73	0	0.153
73	17	0.339
73	45	0.34700000000000003
73	97	0.337
73	112	0.8220000000000001
73	119	0.705
73	63	0.355
73	1	0.175
73	20	0.16699999999999998
73	55	0.716
73	5	0.375
73	25	0.278
73	105	0.342
73	40	0.28
73	7	0.279
73	62	0.277
73	34	0.16899999999999998
73	60	0.305
73	8	0.187
73	83	0.8290000000000001
73	69	0.188
73	18	0.258
73	53	0.192
73	24	0.38
73	14	0.185
73	4	0.206
73	77	0.365
73	39	0.449
73	102	0.252
73	107	0.345
73	72	0.374
73	103	0.441
73	88	0.451
73	56	0.199
73	28	0.396
73	12	0.277
73	36	0.977
