32	51	0.28300000000000003
32	47	0.6970000000000001
32	13	0.42
32	42	0.319
32	36	0.185
32	85	0.354
32	40	0.194
32	111	0.319
32	33	0.522
32	100	0.34600000000000003
32	44	0.287
32	16	0.39
32	21	0.527
32	19	0.151
32	91	0.239
32	112	0.495
32	105	0.171
32	0	0.272
32	10	0.312
32	4	0.491
32	86	0.19
32	89	0.409
32	6	0.48
32	39	0.491
32	99	0.723
32	58	0.162
32	7	0.5760000000000001
32	2	0.43
32	77	0.161
32	5	0.193
32	17	0.517
32	15	0.219
32	56	0.362
32	23	0.297
32	90	0.316
32	109	0.234
32	38	0.345
32	3	0.507
32	71	0.447
32	101	0.53
32	96	0.192
32	66	0.189
32	97	0.198
32	37	0.465
32	53	0.333
32	26	0.35200000000000004
32	11	0.279
32	27	0.276
32	72	0.315
32	35	0.196
32	25	0.594
32	102	0.34600000000000003
32	41	0.307
32	1	0.487
32	57	0.181
32	9	0.609
32	103	0.408
32	30	0.398
32	8	0.424
32	78	0.457
32	81	0.159
18	91	0.16699999999999998
18	112	0.306
18	10	0.171
18	105	0.16899999999999998
18	108	0.194
18	4	0.25
18	107	0.161
18	39	0.765
18	6	0.305
18	99	0.304
18	31	0.342
18	7	0.307
18	2	0.21
18	102	0.16
18	17	0.408
18	23	0.215
18	56	0.231
18	101	0.407
18	3	0.277
18	71	0.321
18	66	0.188
18	26	0.275
18	53	0.215
18	41	0.48
18	27	0.247
18	1	0.236
18	29	0.185
18	9	0.333
18	75	0.229
18	30	0.246
18	103	0.165
18	90	0.483
18	8	0.28600000000000003
18	78	0.258
18	51	0.185
18	85	0.205
18	13	0.277
18	42	0.2
18	47	0.738
18	111	0.277
18	100	0.206
18	33	0.154
18	21	0.304
18	44	0.161
18	16	0.215
18	28	0.408
90	91	0.277
90	19	0.7020000000000001
90	32	0.316
90	112	0.551
90	59	0.25
90	0	0.24
90	105	0.151
90	10	0.597
90	86	0.224
90	52	0.172
90	39	0.37
90	4	0.34700000000000003
90	6	0.407
90	99	0.483
90	24	0.648
90	89	0.488
90	31	0.187
90	58	0.188
90	74	0.18600000000000005
90	7	0.462
90	38	0.307
90	77	0.16899999999999998
90	63	0.21
90	18	0.483
90	2	0.361
90	98	0.184
90	17	0.664
90	80	0.183
90	56	0.6409999999999999
90	23	0.327
90	5	0.174
90	3	0.385
90	71	0.725
90	37	0.281
90	96	0.24
90	101	0.531
90	66	0.192
90	53	0.34
90	26	0.424
90	11	0.472
90	27	0.277
90	25	0.368
90	102	0.243
90	35	0.358
90	68	0.304
90	92	0.177
90	1	0.217
90	41	0.31
90	14	0.289
90	29	0.287
90	57	0.239
90	20	0.468
90	9	0.5529999999999999
90	75	0.162
90	103	0.215
90	30	0.307
90	81	0.483
90	55	0.392
90	8	0.403
90	78	0.708
90	51	0.327
90	34	0.32299999999999995
90	36	0.5329999999999999
90	94	0.318
90	93	0.374
90	85	0.276
90	42	0.6629999999999999
90	13	0.447
90	47	0.726
90	100	0.159
90	111	0.369
90	87	0.16899999999999998
90	84	0.33
90	16	0.408
90	33	0.472
90	44	0.324
90	28	0.703
90	21	0.439
67	16	0.339
67	44	0.34700000000000003
67	91	0.337
67	105	0.8220000000000001
67	112	0.705
67	59	0.355
67	0	0.175
67	19	0.16699999999999998
67	52	0.716
67	4	0.375
67	24	0.278
67	99	0.342
67	39	0.28
67	6	0.279
67	58	0.277
67	33	0.16899999999999998
67	56	0.305
67	7	0.187
67	77	0.8290000000000001
67	63	0.188
67	17	0.258
67	23	0.38
67	13	0.185
67	3	0.206
67	71	0.365
67	38	0.449
67	96	0.252
67	101	0.345
67	66	0.374
67	97	0.441
67	82	0.451
67	53	0.199
67	27	0.396
67	11	0.277
67	35	0.977
67	1	0.343
67	41	0.441
67	14	0.355
67	42	0.248
67	103	0.505
67	57	0.21
67	20	0.171
67	9	0.151
67	60	0.237
67	55	0.15
67	78	0.501
67	8	0.7340000000000001
67	12	0.964
67	36	0.25
67	85	0.722
67	84	0.215
67	111	0.489
67	47	0.44
67	87	0.491
86	51	0.442
86	26	0.15
86	53	0.625
86	102	0.277
86	35	0.304
86	41	0.364
86	57	0.305
86	103	0.187
86	78	0.341
86	81	0.304
86	97	0.16899999999999998
86	12	0.21
86	91	0.345
86	0	0.161
86	105	0.181
86	52	0.211
86	4	0.159
86	99	0.574
86	39	0.4
86	6	0.198
86	24	0.447
86	2	0.241
86	77	0.229
86	109	0.206
86	3	0.205
86	66	0.504
86	11	0.304
86	1	0.19
86	75	0.177
86	20	0.228
86	9	0.3720000000000001
86	60	0.204
86	55	0.183
86	90	0.224
86	8	0.4
86	100	0.177
86	13	0.363
86	87	0.244
86	111	0.44
86	59	0.344
86	44	0.304
86	21	0.205
86	112	0.63
86	32	0.19
86	10	0.157
86	19	0.211
86	89	0.15
86	58	0.277
86	7	0.277
86	63	0.15
86	17	0.575
86	101	0.578
86	80	0.16399999999999998
86	56	0.43
86	23	0.305
86	96	0.28300000000000003
86	71	0.544
86	38	0.338
86	36	0.373
86	85	0.189
86	42	0.481
86	47	0.442
86	33	0.342
86	28	0.205
97	15	0.253
97	91	0.382
97	67	0.441
97	112	0.926
97	59	0.711
97	46	0.189
97	32	0.198
97	0	0.183
97	105	0.728
97	19	0.183
97	23	0.275
97	64	0.161
97	52	0.823
97	86	0.16899999999999998
97	4	0.16899999999999998
97	24	0.338
97	88	0.38
97	99	0.482
97	39	0.407
97	58	0.693
97	108	0.473
97	7	0.215
97	77	0.444
97	63	0.205
97	2	0.243
97	17	0.695
97	80	0.181
97	56	0.384
97	50	0.188
97	109	0.22
97	101	0.524
97	71	0.508
97	3	0.274
97	96	0.561
97	38	0.408
97	66	0.345
97	53	0.373
97	11	0.409
97	102	0.277
97	35	0.575
97	41	0.44
97	29	0.4920000000000001
