26	42	0.28300000000000003
26	39	0.6970000000000001
26	13	0.42
26	35	0.319
26	29	0.185
26	74	0.354
26	33	0.194
26	95	0.319
26	27	0.522
26	85	0.34600000000000003
26	0	0.526
26	36	0.287
26	14	0.39
26	18	0.527
26	78	0.239
26	96	0.495
26	89	0.171
26	1	0.272
26	10	0.312
26	75	0.19
26	6	0.48
26	32	0.491
26	84	0.723
26	50	0.162
26	53	0.171
26	7	0.5760000000000001
26	3	0.43
26	67	0.161
26	5	0.193
26	15	0.517
26	48	0.362
26	19	0.297
26	77	0.316
26	93	0.234
26	31	0.345
26	4	0.507
26	62	0.447
26	86	0.53
26	81	0.192
26	57	0.189
26	82	0.198
26	30	0.465
26	44	0.333
26	21	0.35200000000000004
26	11	0.279
26	63	0.315
26	28	0.196
26	34	0.307
26	2	0.487
26	49	0.181
26	9	0.609
26	87	0.408
26	24	0.398
26	8	0.424
26	68	0.457
26	71	0.159
16	78	0.16699999999999998
16	96	0.306
16	10	0.171
16	89	0.16899999999999998
16	92	0.194
16	91	0.161
16	32	0.765
16	6	0.305
16	84	0.304
16	25	0.342
16	7	0.307
16	3	0.21
16	15	0.408
16	19	0.215
16	48	0.231
16	86	0.407
16	4	0.277
16	62	0.321
16	57	0.188
16	21	0.275
16	44	0.215
16	34	0.48
16	2	0.236
16	23	0.185
16	9	0.333
16	65	0.229
16	24	0.246
16	87	0.165
16	77	0.483
16	8	0.28600000000000003
16	68	0.258
16	42	0.185
16	74	0.205
16	13	0.277
16	35	0.2
16	39	0.738
16	95	0.277
16	85	0.206
16	27	0.154
16	18	0.304
16	36	0.161
16	14	0.215
16	22	0.408
16	0	0.181
77	78	0.277
77	26	0.316
77	96	0.551
77	51	0.25
77	1	0.24
77	89	0.151
77	10	0.597
77	75	0.224
77	43	0.172
77	32	0.37
77	6	0.407
77	84	0.483
77	20	0.648
77	25	0.187
77	50	0.188
77	64	0.18600000000000005
77	7	0.462
77	31	0.307
77	67	0.16899999999999998
77	16	0.483
77	3	0.361
77	83	0.184
77	15	0.664
77	70	0.183
77	48	0.6409999999999999
77	19	0.327
77	5	0.174
77	4	0.385
77	62	0.725
77	30	0.281
77	81	0.24
77	86	0.531
77	57	0.192
77	44	0.34
77	21	0.424
77	11	0.472
77	28	0.358
77	59	0.304
77	79	0.177
77	2	0.217
77	34	0.31
77	23	0.287
77	49	0.239
77	17	0.468
77	9	0.5529999999999999
77	65	0.162
77	87	0.215
77	24	0.307
77	71	0.483
77	46	0.392
77	8	0.403
77	68	0.708
77	42	0.327
77	29	0.5329999999999999
77	74	0.276
77	35	0.6629999999999999
77	13	0.447
77	39	0.726
77	85	0.159
77	95	0.369
77	76	0.16899999999999998
77	73	0.33
77	14	0.408
77	27	0.472
77	36	0.324
77	0	0.222
77	22	0.703
77	18	0.439
58	0	0.153
58	14	0.339
58	36	0.34700000000000003
58	78	0.337
58	89	0.8220000000000001
58	96	0.705
58	51	0.355
58	1	0.175
58	43	0.716
58	20	0.278
58	84	0.342
58	32	0.28
58	6	0.279
58	50	0.277
58	27	0.16899999999999998
58	48	0.305
58	7	0.187
58	67	0.8290000000000001
58	15	0.258
58	19	0.38
58	13	0.185
58	4	0.206
58	62	0.365
58	31	0.449
58	81	0.252
58	86	0.345
58	57	0.374
58	82	0.441
58	44	0.199
58	11	0.277
58	28	0.977
58	2	0.343
58	34	0.441
58	35	0.248
58	87	0.505
58	49	0.21
58	17	0.171
58	9	0.151
58	52	0.237
58	46	0.15
58	68	0.501
58	8	0.7340000000000001
58	12	0.964
58	29	0.25
58	74	0.722
58	73	0.215
58	95	0.489
58	39	0.44
58	76	0.491
75	42	0.442
75	21	0.15
75	44	0.625
75	28	0.304
75	34	0.364
75	49	0.305
75	87	0.187
75	68	0.341
75	71	0.304
75	82	0.16899999999999998
75	12	0.21
75	78	0.345
75	1	0.161
75	89	0.181
75	43	0.211
75	84	0.574
75	32	0.4
75	6	0.198
75	20	0.447
75	3	0.241
75	67	0.229
75	93	0.206
75	4	0.205
75	57	0.504
75	11	0.304
75	2	0.19
75	65	0.177
75	17	0.228
75	9	0.3720000000000001
75	52	0.204
75	46	0.183
75	77	0.224
75	8	0.4
75	85	0.177
75	13	0.363
75	76	0.244
75	95	0.44
75	51	0.344
75	36	0.304
75	18	0.205
75	0	0.158
75	96	0.63
75	26	0.19
75	10	0.157
75	50	0.277
75	7	0.277
75	15	0.575
75	86	0.578
75	70	0.16399999999999998
75	48	0.43
75	19	0.305
75	81	0.28300000000000003
75	62	0.544
75	31	0.338
75	29	0.373
75	74	0.189
75	35	0.481
75	39	0.442
75	27	0.342
75	22	0.205
82	78	0.382
82	58	0.441
82	96	0.926
82	51	0.711
82	38	0.189
82	26	0.198
82	1	0.183
82	89	0.728
82	19	0.275
82	56	0.161
82	43	0.823
82	75	0.16899999999999998
82	20	0.338
82	84	0.482
82	32	0.407
82	50	0.693
82	92	0.473
82	7	0.215
82	53	0.215
82	67	0.444
82	3	0.243
82	15	0.695
82	70	0.181
82	48	0.384
82	41	0.188
82	93	0.22
82	86	0.524
82	62	0.508
82	4	0.274
82	81	0.561
82	31	0.408
82	57	0.345
82	44	0.373
82	11	0.409
82	28	0.575
82	34	0.44
82	23	0.4920000000000001
82	65	0.159
82	17	0.225
82	49	0.415
82	9	0.28
82	52	0.274
82	87	0.66
82	46	0.188
82	30	0.159
82	68	0.303
82	8	0.718
82	42	0.277
82	39	0.505
82	12	0.455
82	29	0.393
82	33	0.443
82	35	0.53
82	13	0.3670000000000001
82	85	0.212
82	95	0.675
82	76	0.823
82	73	0.165
82	14	0.542
82	27	0.6729999999999999
82	22	0.204
82	36	0.364
82	18	0.205
22	78	0.364
22	31	0.392
22	62	0.51
22	49	0.312
22	89	0.304
22	57	0.379
22	81	0.181
22	86	0.628
22	82	0.204
22	96	0.574
22	21	0.4970000000000001
22	51	0.19
22	10	0.38
22	44	0.495
22	38	0.151
22	1	0.321
22	91	0.205
22	28	0.319
22	43	0.212
22	75	0.205
22	6	0.63
22	34	0.628
22	66	0.364
22	32	0.659
22	2	0.487
22	20	0.15
22	84	0.659
22	23	0.579
22	65	0.161
22	92	0.321
22	50	0.165
22	17	0.15
22	9	0.7140000000000001
22	53	0.215
22	61	0.17
22	7	0.659
22	87	0.41
22	24	0.531
22	46	0.199
22	16	0.408
22	3	0.441
22	67	0.277
22	77	0.703
22	68	0.63
22	8	0.573
22	42	0.4
22	15	0.6679999999999999
22	70	0.194
22	13	0.525
22	48	0.47
22	5	0.204
22	74	0.34700000000000003
22	33	0.15
22	19	0.443
22	35	0.408
22	39	0.8170000000000001
22	60	0.159
22	95	0.531
22	40	0.16899999999999998
22	85	0.255
22	27	0.7090000000000001
22	36	0.414
22	18	0.63
22	93	0.161
22	14	0.5770000000000001
22	0	0.521
22	4	0.52
71	78	0.25
71	26	0.159
71	96	0.838
71	51	0.16699999999999998
71	75	0.304
71	32	0.366
71	84	0.48
71	20	0.25
71	50	0.189
71	92	0.161
71	15	0.754
71	86	0.449
71	48	0.248
71	19	0.197
71	81	0.5429999999999999
71	93	0.153
71	62	0.7979999999999999
71	44	0.273
71	52	0.18600000000000005
71	11	0.151
71	28	0.151
71	34	0.24
71	23	0.185
71	49	0.151
71	17	0.17600000000000002
71	9	0.207
71	29	0.191
71	42	0.343
71	68	0.515
71	77	0.483
71	8	0.197
71	33	0.483
71	13	0.165
71	35	0.368
71	39	0.365
71	95	0.238
71	36	0.161
71	27	0.221
78	48	0.973
78	33	0.151
78	95	0.847
78	36	0.499
78	0	0.16699999999999998
78	51	0.903
78	96	0.918
78	26	0.239
78	38	0.408
78	10	0.17
78	7	0.38
78	70	0.277
78	62	0.894
78	31	0.698
78	81	0.774
78	82	0.382
78	21	0.188
78	44	0.97
78	49	0.792
78	34	0.655
78	74	0.931
78	5	0.304
78	89	0.491
78	1	0.183
78	43	0.502
78	6	0.341
78	61	0.192
78	16	0.16699999999999998
78	72	0.589
78	11	0.442
78	2	0.925
78	79	0.539
78	17	0.341
78	65	0.412
78	77	0.277
78	13	0.682
78	76	0.48
78	85	0.278
78	18	0.63
78	14	0.277
78	58	0.337
78	91	0.443
78	66	0.443
78	50	0.981
78	25	0.151
78	92	0.304
78	53	0.275
78	15	0.8220000000000001
78	19	0.715
78	41	0.188
78	86	0.7170000000000001
78	59	0.189
78	28	0.505
78	87	0.491
78	69	0.906
78	37	0.244
78	30	0.171
78	29	0.6679999999999999
78	71	0.25
78	68	0.532
78	42	0.542
78	12	0.48
78	39	0.821
78	35	0.8909999999999999
78	73	0.971
78	22	0.364
78	80	0.182
78	75	0.345
78	20	0.589
78	84	0.908
78	32	0.823
78	3	0.305
78	67	0.53
78	40	0.205
78	93	0.3670000000000001
78	4	0.339
78	57	0.67
78	23	0.242
78	9	0.489
78	52	0.594
78	46	0.6579999999999999
78	8	0.8140000000000001
78	27	0.442
50	72	0.41
