,1-10,11-30,31-75,all
M-aupr,0.09525128029445064,0.38742621277634626,0.6522510392266999,0.18083139228181028
M-auc,0.6413956295486157,0.759157013930024,0.7388177495811163,0.6668903919673632
aupr_list,"[0.07692307692307693, 0.06941176470588235, 0.08767378541648942, 0.03125, 0.25314264265127107, 0.02040816326530612, 0.009259259259259259, 0.1946796004824508, 0.0910968660968661, 0.027863300492610838, 0.015925925925925927, 0.014925373134328358, 0.028612012987012988, 0.14554062009419153, 0.3226262626262626, 0.02631578947368421, 0.037037037037037035, 0.07856788548752833, 0.16682905982905982, 0.16409572539603498, 0.3368414392121289, 0.009009009009009009, 0.08392966849663966, 0.13654144518806172, 0.14113562091503265, 0.03607632677400119, 0.09049132387870232, 0.045454545454545456, 0.16246098228554368, 0.08571428571428572, 0.025, 0.08333333333333333, 0.11584724425743256, 0.07692307692307693, 0.10427807486631016, 0.011627906976744186, 0.02564102564102564, 0.018867924528301886, 0.025148809523809525, 0.18294117647058825, 0.14532565998159666, 0.1111111111111111, 0.011627906976744186, 0.02040816326530612, 0.08333333333333333, 0.011764705882352941, 0.05371352785145889, 0.186790659020165, 0.06506238859180036, 0.1686336996225298, 0.02904040404040404, 0.09393853695324283, 0.02631578947368421, 0.09859831029185868, 0.04636091724825524, 0.09404934687953556, 0.2015845070422535, 0.014285714285714285, 0.011627906976744186, 0.8385912698412699, 0.21638888888888888, 0.28646145723996597, 0.0196078431372549, 0.014519056261343012, 0.16303369832781597, 0.125, 0.16025641025641024, 0.010101010101010102, 0.009900990099009901, 0.11781609195402298, 0.07690826330532213, 0.09090909090909091, 0.037037037037037035, 0.2471819645732689, 0.37126367053998627, 0.14905131093573995, 0.1257585512755184, 0.05, 0.011494252873563218, 0.022548408771608332, 0.014925373134328358, 0.015027886800247883, 0.022442084942084942, 0.020833333333333332, 0.3342995513606293, 0.5300437984193771, 0.09589460784313726, 0.04020750413165289, 0.34924183623640304, 0.16238188334962528, 0.05779569892473118, 0.016129032258064516, 0.023371168731993474, 0.07692307692307693, 0.2184324686812524, 0.013888888888888888, 0.025, 0.01957720588235294, 0.016129032258064516, 0.008620689655172414, 0.037037037037037035, 0.01909090909090909, 0.3020833333333333, 0.09594104291079511, 0.026320756099884927, 0.06523076994140685, 0.026977665783635932, 0.050645258103241296, 0.15236630036630036, 0.36557038640371975, 0.07886904761904762, 0.19132146083365595, 0.015151515151515152, 0.024448419797257006, 0.05698005698005698, 0.25916459268134495, 0.24618665792326982, 0.12878787878787878, 0.0694674488152749, 0.17620989361755435, 0.026040061633281972, 0.09432116002095718, 0.09936507936507936, 0.0625, 0.013157894736842105, 0.03888888888888889, 0.018222506393861894, 0.0329004329004329, 0.026307870628357446, 0.00847457627118644, 0.29661319073083775, 0.07142857142857142, 0.017241379310344827, 0.033214870156640375, 0.1296570925113706, 0.013333333333333334, 0.015873015873015872, 0.08333333333333333, 0.3533691702734295, 0.06666666666666667, 0.0202513735229924, 0.018978233495232956, 0.277194718467097, 0.04011815332943487, 0.10062155749149815, 0.010869565217391304, 0.009009009009009009, 0.05562448304383788, 0.018518518518518517, 0.019230769230769232, 0.08221103569632982, 0.012987012987012988, 0.045454545454545456, 0.08957800511508951, 0.03333333333333333, 0.10101010101010102, 0.008695652173913044, 0.021420389461626575, 0.03333333333333333, 0.03470353850026747, 0.014084507042253521, 0.11018320483515728, 0.01639344262295082, 0.1111111111111111, 0.06666666666666667, 0.2, 0.05555555555555555, 0.015873015873015872, 0.13434343434343435, 0.010638297872340425, 0.025, 0.39562106729589924, 0.05, 0.05718954248366013, 0.10444589735207584, 0.2, 0.03225806451612903, 0.014492753623188406, 0.04, 0.21655701754385964, 0.09555555555555556, 0.05, 0.05103359173126615, 0.08174603174603175, 0.014084507042253521, 0.017857142857142856, 0.18833388775894117, 0.016230104023060535, 0.07994582927827253, 0.26320415695415694, 0.2811977487086086, 0.03347171769590036, 0.2640542328042328, 0.009259259259259259, 0.01282051282051282, 0.0136986301369863, 0.17851700376655005, 0.19779433905450167, 0.017857142857142856, 0.09941798941798943, 0.013157894736842105, 0.024492753623188406, 0.025794938351719664, 0.05263157894736842, 0.014285714285714285, 0.010526315789473684, 0.008620689655172414, 0.09090909090909091, 0.04836829836829837, 0.05961854237716307, 0.03229846768820786, 0.018343653250773993, 0.009523809523809525, 0.07692307692307693, 0.026472431077694234, 0.18399621212121214, 0.2321113952827508, 0.11831172892148503, 0.037068477645727224, 0.3198842998737957, 0.0981166763735197, 0.12142857142857143, 0.12436061381074168, 0.05555555555555555, 0.0683404376243251, 0.35803162671379724, 0.03571428571428571, 0.05, 0.37797619047619047, 0.10238095238095238, 0.008771929824561403, 0.08968531468531468, 0.0644927536231884, 0.017646211466436183, 0.24991084904878005, 0.1111111111111111, 0.0625, 0.21545815295815296, 0.07936507936507936, 0.125, 0.19428797493023184, 0.02, 0.07142857142857142, 0.04]","[0.13964810626032184, 0.6204826787892779, 0.5440467349738564, 0.1946796004824508, 0.41374026544703457, 0.33050569793772555, 0.3533523236309614, 0.32761387424490096, 0.5221349197202138, 0.3987591904409811, 0.23323125213630289, 0.5702869298500173, 0.3935627263627419, 0.5949568212891334, 0.16762599963184832, 0.5743925337235379, 0.34692897919842236, 0.2251571248498265, 0.41768922435589106, 0.41327905063413267, 0.27089328515194533, 0.321340957970008, 0.5382706819658574, 0.35134393614152876, 0.25370902234677, 0.186790659020165, 0.31702809955951394, 0.5563621410240658, 0.6265574136224473, 0.6305803577474937, 0.428474121257979, 0.6155762167125803, 0.5721929298035002, 0.37126367053998627, 0.30831411986974333, 0.42865654694638544, 0.5169615311814215, 0.2496448647862215, 0.24618665792326982, 0.382183409799678, 0.1296570925113706, 0.33335250086665774, 0.42570950547435693, 0.4362591009723579, 0.5989757670753146, 0.46575783574940244, 0.35671477645161853, 0.483390786790894, 0.39562106729589924, 0.20830808703455173, 0.31460579463596855, 0.19189169286268937, 0.2389406120951286]","[0.7235924839363352, 0.5303253499424991, 0.7914492097878034, 0.6642888423673945, 0.5870686276467707, 0.48161485210896793, 0.5357085508117548, 0.6192830099329077, 0.6974248833635226, 0.7569109228973278, 0.6053430965168707, 0.6627359282877525, 0.8140190621605543, 0.5930091722157038, 0.6327354178236408, 0.590902156221122, 0.7747591325933846, 0.6591095745197058, 0.7600656834928271, 0.6480892067256712, 0.7506100863239755, 0.47047761331090426]","[0.07692307692307693, 0.06941176470588235, 0.08767378541648942, 0.03125, 0.13964810626032184, 0.6204826787892779, 0.5440467349738564, 0.25314264265127107, 0.02040816326530612, 0.009259259259259259, 0.1946796004824508, 0.0910968660968661, 0.027863300492610838, 0.015925925925925927, 0.014925373134328358, 0.41374026544703457, 0.7235924839363352, 0.028612012987012988, 0.14554062009419153, 0.3226262626262626, 0.33050569793772555, 0.02631578947368421, 0.5303253499424991, 0.037037037037037035, 0.07856788548752833, 0.16682905982905982, 0.16409572539603498, 0.7914492097878034, 0.3368414392121289, 0.6642888423673945, 0.3533523236309614, 0.32761387424490096, 0.5221349197202138, 0.009009009009009009, 0.3987591904409811, 0.08392966849663966, 0.13654144518806172, 0.5870686276467707, 0.14113562091503265, 0.03607632677400119, 0.09049132387870232, 0.23323125213630289, 0.5702869298500173, 0.3935627263627419, 0.48161485210896793, 0.045454545454545456, 0.5949568212891334, 0.16762599963184832, 0.5743925337235379, 0.16246098228554368, 0.34692897919842236, 0.2251571248498265, 0.41768922435589106, 0.08571428571428572, 0.41327905063413267, 0.025, 0.08333333333333333, 0.27089328515194533, 0.11584724425743256, 0.5357085508117548, 0.07692307692307693, 0.321340957970008, 0.10427807486631016, 0.5382706819658574, 0.011627906976744186, 0.02564102564102564, 0.018867924528301886, 0.025148809523809525, 0.35134393614152876, 0.18294117647058825, 0.14532565998159666, 0.1111111111111111, 0.011627906976744186, 0.25370902234677, 0.6192830099329077, 0.6974248833635226, 0.7569109228973278, 0.02040816326530612, 0.08333333333333333, 0.011764705882352941, 0.6053430965168707, 0.05371352785145889, 0.186790659020165, 0.06506238859180036, 0.1686336996225298, 0.02904040404040404, 0.31702809955951394, 0.09393853695324283, 0.02631578947368421, 0.09859831029185868, 0.04636091724825524, 0.09404934687953556, 0.2015845070422535, 0.014285714285714285, 0.011627906976744186, 0.5563621410240658, 0.8385912698412699, 0.21638888888888888, 0.6265574136224473, 0.28646145723996597, 0.0196078431372549, 0.014519056261343012, 0.16303369832781597, 0.125, 0.6627359282877525, 0.16025641025641024, 0.8140190621605543, 0.5930091722157038, 0.6305803577474937, 0.010101010101010102, 0.009900990099009901, 0.11781609195402298, 0.428474121257979, 0.6155762167125803, 0.07690826330532213, 0.09090909090909091, 0.037037037037037035, 0.2471819645732689, 0.6327354178236408, 0.5721929298035002, 0.37126367053998627, 0.14905131093573995, 0.1257585512755184, 0.05, 0.011494252873563218, 0.022548408771608332, 0.014925373134328358, 0.015027886800247883, 0.022442084942084942, 0.020833333333333332, 0.3342995513606293, 0.590902156221122, 0.7747591325933846, 0.6591095745197058, 0.5300437984193771, 0.09589460784313726, 0.04020750413165289, 0.34924183623640304, 0.30831411986974333, 0.16238188334962528, 0.05779569892473118, 0.016129032258064516, 0.023371168731993474, 0.07692307692307693, 0.2184324686812524, 0.013888888888888888, 0.025, 0.7600656834928271, 0.01957720588235294, 0.016129032258064516, 0.42865654694638544, 0.5169615311814215, 0.008620689655172414, 0.2496448647862215, 0.6480892067256712, 0.7506100863239755, 0.037037037037037035, 0.01909090909090909, 0.3020833333333333, 0.09594104291079511, 0.026320756099884927, 0.06523076994140685, 0.026977665783635932, 0.050645258103241296, 0.47047761331090426, 0.15236630036630036, 0.36557038640371975, 0.07886904761904762, 0.19132146083365595, 0.015151515151515152, 0.024448419797257006, 0.05698005698005698, 0.25916459268134495, 0.24618665792326982, 0.382183409799678, 0.12878787878787878, 0.0694674488152749, 0.17620989361755435, 0.026040061633281972, 0.09432116002095718, 0.09936507936507936, 0.0625, 0.013157894736842105, 0.03888888888888889, 0.018222506393861894, 0.0329004329004329, 0.026307870628357446, 0.00847457627118644, 0.29661319073083775, 0.07142857142857142, 0.017241379310344827, 0.033214870156640375, 0.1296570925113706, 0.013333333333333334, 0.015873015873015872, 0.08333333333333333, 0.3533691702734295, 0.33335250086665774, 0.06666666666666667, 0.0202513735229924, 0.42570950547435693, 0.4362591009723579, 0.018978233495232956, 0.277194718467097, 0.04011815332943487, 0.10062155749149815, 0.5989757670753146, 0.46575783574940244, 0.35671477645161853, 0.010869565217391304, 0.009009009009009009, 0.05562448304383788, 0.018518518518518517, 0.019230769230769232, 0.08221103569632982, 0.012987012987012988, 0.045454545454545456, 0.08957800511508951, 0.03333333333333333, 0.10101010101010102, 0.008695652173913044, 0.021420389461626575, 0.03333333333333333, 0.03470353850026747, 0.014084507042253521, 0.11018320483515728, 0.01639344262295082, 0.1111111111111111, 0.06666666666666667, 0.2, 0.05555555555555555, 0.015873015873015872, 0.483390786790894, 0.13434343434343435, 0.010638297872340425, 0.025, 0.39562106729589924, 0.20830808703455173, 0.05, 0.05718954248366013, 0.10444589735207584, 0.2, 0.03225806451612903, 0.014492753623188406, 0.04, 0.21655701754385964, 0.09555555555555556, 0.05, 0.05103359173126615, 0.08174603174603175, 0.014084507042253521, 0.017857142857142856, 0.18833388775894117, 0.016230104023060535, 0.31460579463596855, 0.07994582927827253, 0.26320415695415694, 0.2811977487086086, 0.03347171769590036, 0.2640542328042328, 0.009259259259259259, 0.01282051282051282, 0.0136986301369863, 0.17851700376655005, 0.19779433905450167, 0.017857142857142856, 0.09941798941798943, 0.013157894736842105, 0.024492753623188406, 0.025794938351719664, 0.05263157894736842, 0.014285714285714285, 0.010526315789473684, 0.008620689655172414, 0.09090909090909091, 0.04836829836829837, 0.05961854237716307, 0.03229846768820786, 0.018343653250773993, 0.009523809523809525, 0.07692307692307693, 0.026472431077694234, 0.18399621212121214, 0.2321113952827508, 0.11831172892148503, 0.19189169286268937, 0.037068477645727224, 0.3198842998737957, 0.0981166763735197, 0.2389406120951286, 0.12142857142857143, 0.12436061381074168, 0.05555555555555555, 0.0683404376243251, 0.35803162671379724, 0.03571428571428571, 0.05, 0.37797619047619047, 0.10238095238095238, 0.008771929824561403, 0.08968531468531468, 0.0644927536231884, 0.017646211466436183, 0.24991084904878005, 0.1111111111111111, 0.0625, 0.21545815295815296, 0.07936507936507936, 0.125, 0.19428797493023184, 0.02, 0.07142857142857142, 0.04]"
num_pos_list,"[1.0, 2.0, 5.0, 1.0, 9.0, 1.0, 1.0, 10.0, 3.0, 3.0, 2.0, 1.0, 2.0, 4.0, 5.0, 1.0, 1.0, 4.0, 5.0, 7.0, 8.0, 1.0, 5.0, 7.0, 3.0, 2.0, 6.0, 1.0, 6.0, 2.0, 1.0, 1.0, 4.0, 1.0, 2.0, 1.0, 1.0, 1.0, 2.0, 5.0, 9.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 10.0, 3.0, 9.0, 2.0, 4.0, 1.0, 4.0, 2.0, 3.0, 4.0, 1.0, 1.0, 8.0, 4.0, 8.0, 1.0, 2.0, 6.0, 1.0, 2.0, 1.0, 1.0, 2.0, 4.0, 1.0, 1.0, 3.0, 10.0, 9.0, 6.0, 1.0, 1.0, 3.0, 1.0, 2.0, 2.0, 1.0, 6.0, 9.0, 4.0, 5.0, 8.0, 6.0, 2.0, 1.0, 3.0, 1.0, 8.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 2.0, 4.0, 9.0, 3.0, 7.0, 3.0, 3.0, 5.0, 8.0, 2.0, 5.0, 1.0, 2.0, 2.0, 9.0, 10.0, 2.0, 6.0, 6.0, 2.0, 6.0, 3.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 1.0, 5.0, 1.0, 1.0, 4.0, 10.0, 1.0, 1.0, 2.0, 9.0, 1.0, 3.0, 2.0, 6.0, 3.0, 5.0, 1.0, 1.0, 3.0, 1.0, 1.0, 5.0, 1.0, 1.0, 3.0, 1.0, 3.0, 1.0, 2.0, 1.0, 4.0, 1.0, 7.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 1.0, 1.0, 10.0, 1.0, 2.0, 3.0, 1.0, 1.0, 1.0, 1.0, 4.0, 3.0, 1.0, 2.0, 3.0, 1.0, 1.0, 8.0, 2.0, 5.0, 8.0, 9.0, 2.0, 6.0, 1.0, 1.0, 1.0, 9.0, 6.0, 1.0, 3.0, 1.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 3.0, 2.0, 1.0, 1.0, 2.0, 4.0, 6.0, 5.0, 2.0, 8.0, 5.0, 2.0, 3.0, 1.0, 4.0, 9.0, 1.0, 1.0, 4.0, 2.0, 1.0, 4.0, 2.0, 2.0, 6.0, 1.0, 1.0, 7.0, 2.0, 1.0, 7.0, 1.0, 1.0, 1.0]","[11.0, 28.0, 28.0, 10.0, 18.0, 23.0, 11.0, 12.0, 27.0, 12.0, 12.0, 25.0, 13.0, 22.0, 11.0, 18.0, 18.0, 11.0, 15.0, 12.0, 11.0, 15.0, 12.0, 11.0, 13.0, 10.0, 15.0, 25.0, 24.0, 26.0, 13.0, 11.0, 14.0, 10.0, 13.0, 26.0, 22.0, 12.0, 10.0, 16.0, 10.0, 13.0, 12.0, 24.0, 13.0, 16.0, 11.0, 15.0, 10.0, 13.0, 16.0, 13.0, 14.0]","[41.0, 33.0, 72.0, 36.0, 51.0, 37.0, 31.0, 31.0, 67.0, 51.0, 33.0, 42.0, 43.0, 35.0, 41.0, 40.0, 49.0, 39.0, 58.0, 44.0, 58.0, 32.0]","[1.0, 2.0, 5.0, 1.0, 11.0, 28.0, 28.0, 9.0, 1.0, 1.0, 10.0, 3.0, 3.0, 2.0, 1.0, 18.0, 41.0, 2.0, 4.0, 5.0, 23.0, 1.0, 33.0, 1.0, 4.0, 5.0, 7.0, 72.0, 8.0, 36.0, 11.0, 12.0, 27.0, 1.0, 12.0, 5.0, 7.0, 51.0, 3.0, 2.0, 6.0, 12.0, 25.0, 13.0, 37.0, 1.0, 22.0, 11.0, 18.0, 6.0, 18.0, 11.0, 15.0, 2.0, 12.0, 1.0, 1.0, 11.0, 4.0, 31.0, 1.0, 15.0, 2.0, 12.0, 1.0, 1.0, 1.0, 2.0, 11.0, 5.0, 9.0, 1.0, 1.0, 13.0, 31.0, 67.0, 51.0, 1.0, 1.0, 1.0, 33.0, 2.0, 10.0, 3.0, 9.0, 2.0, 15.0, 4.0, 1.0, 4.0, 2.0, 3.0, 4.0, 1.0, 1.0, 25.0, 8.0, 4.0, 24.0, 8.0, 1.0, 2.0, 6.0, 1.0, 42.0, 2.0, 43.0, 35.0, 26.0, 1.0, 1.0, 2.0, 13.0, 11.0, 4.0, 1.0, 1.0, 3.0, 41.0, 14.0, 10.0, 9.0, 6.0, 1.0, 1.0, 3.0, 1.0, 2.0, 2.0, 1.0, 6.0, 40.0, 49.0, 39.0, 9.0, 4.0, 5.0, 8.0, 13.0, 6.0, 2.0, 1.0, 3.0, 1.0, 8.0, 1.0, 1.0, 58.0, 2.0, 1.0, 26.0, 22.0, 1.0, 12.0, 44.0, 58.0, 1.0, 2.0, 4.0, 9.0, 3.0, 7.0, 3.0, 3.0, 32.0, 5.0, 8.0, 2.0, 5.0, 1.0, 2.0, 2.0, 9.0, 10.0, 16.0, 2.0, 6.0, 6.0, 2.0, 6.0, 3.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 1.0, 5.0, 1.0, 1.0, 4.0, 10.0, 1.0, 1.0, 2.0, 9.0, 13.0, 1.0, 3.0, 12.0, 24.0, 2.0, 6.0, 3.0, 5.0, 13.0, 16.0, 11.0, 1.0, 1.0, 3.0, 1.0, 1.0, 5.0, 1.0, 1.0, 3.0, 1.0, 3.0, 1.0, 2.0, 1.0, 4.0, 1.0, 7.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 15.0, 3.0, 1.0, 1.0, 10.0, 13.0, 1.0, 2.0, 3.0, 1.0, 1.0, 1.0, 1.0, 4.0, 3.0, 1.0, 2.0, 3.0, 1.0, 1.0, 8.0, 2.0, 16.0, 5.0, 8.0, 9.0, 2.0, 6.0, 1.0, 1.0, 1.0, 9.0, 6.0, 1.0, 3.0, 1.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 3.0, 2.0, 1.0, 1.0, 2.0, 4.0, 6.0, 5.0, 13.0, 2.0, 8.0, 5.0, 14.0, 2.0, 3.0, 1.0, 4.0, 9.0, 1.0, 1.0, 4.0, 2.0, 1.0, 4.0, 2.0, 2.0, 6.0, 1.0, 1.0, 7.0, 2.0, 1.0, 7.0, 1.0, 1.0, 1.0]"
