0	17	0.917
0	73	0.153
0	97	0.16699999999999998
0	32	0.24100000000000002
0	120	0.539
0	49	0.163
0	21	0.381
0	30	0.304
0	36	0.27699999999999997
0	105	0.355
0	25	0.9420000000000001
0	3	0.963
0	37	0.518
0	66	0.18899999999999997
0	2	0.907
0	40	0.261
0	106	0.252
0	115	0.17300000000000001
0	96	0.222
0	6	0.594
0	48	0.303
0	22	0.965
0	12	0.496
0	111	0.375
0	39	0.244
0	31	0.9209999999999999
0	116	0.165
0	10	0.972
0	42	0.195
0	100	0.258
0	45	0.183
0	60	0.255
0	107	0.93
0	19	0.18100000000000002
0	7	0.975
0	1	0.9159999999999999
0	54	0.261
0	38	0.344
0	18	0.519
0	28	0.91
0	34	0.327
0	43	0.49200000000000005
0	4	0.915
0	26	0.946
0	33	0.526
0	35	0.9109999999999999
0	56	0.326
0	55	0.17300000000000001
0	77	0.42
0	8	0.9109999999999999
0	29	0.521
0	91	0.9109999999999999
0	119	0.252
0	16	0.401
0	11	0.9279999999999999
0	95	0.215
0	5	0.9329999999999999
0	61	0.39799999999999996
0	118	0.19899999999999998
0	20	0.52
0	9	0.355
0	63	0.174
0	14	0.9590000000000001
0	117	0.273
0	50	0.161
0	27	0.249
0	108	0.303
0	92	0.158
0	84	0.934
0	15	0.21100000000000002
1	73	0.175
1	16	0.47100000000000003
1	97	0.183
1	10	0.914
1	39	0.214
1	107	0.937
1	33	0.272
1	40	0.28800000000000003
1	61	0.292
1	5	0.9309999999999999
1	95	0.24600000000000002
1	63	0.187
1	105	0.31
1	14	0.9490000000000001
1	2	0.909
1	119	0.21100000000000002
1	30	0.239
1	48	0.26
1	26	0.9179999999999999
1	29	0.321
1	120	0.429
1	37	0.41200000000000003
1	22	0.943
1	103	0.183
1	11	0.925
1	116	0.17
1	34	0.41200000000000003
1	15	0.261
1	54	0.25
1	96	0.24
1	9	0.305
1	38	0.39
1	7	0.978
1	56	0.303
1	91	0.909
1	55	0.228
1	100	0.263
1	111	0.16699999999999998
1	36	0.307
1	4	0.91
1	25	0.948
1	92	0.161
1	8	0.977
1	108	0.161
1	28	0.909
1	84	0.941
1	20	0.26
1	27	0.18100000000000002
1	17	0.9129999999999999
1	21	0.44
1	18	0.519
1	12	0.392
1	32	0.214
1	43	0.637
1	0	0.9159999999999999
1	6	0.247
1	42	0.215
1	60	0.256
1	35	0.9079999999999999
1	3	0.9209999999999999
1	77	0.35
1	31	0.927
2	77	0.40700000000000003
2	22	0.927
2	40	0.27699999999999997
2	32	0.27899999999999997
2	120	0.7020000000000001
2	7	0.9740000000000001
2	6	0.18100000000000002
2	9	0.613
2	53	0.191
2	17	0.922
2	38	0.34700000000000003
2	100	0.27699999999999997
2	31	0.92
2	91	0.976
2	20	0.48700000000000004
2	42	0.23
2	92	0.19
2	29	0.48700000000000004
2	18	0.493
2	48	0.32299999999999995
2	30	0.306
2	16	0.441
2	111	0.365
2	1	0.909
2	69	0.15
2	83	0.23
2	11	0.927
2	43	0.345
2	24	0.37200000000000005
2	21	0.408
2	36	0.284
2	56	0.183
2	0	0.907
2	119	0.32299999999999995
2	55	0.18100000000000002
2	39	0.23800000000000002
2	113	0.254
2	88	0.22899999999999998
2	13	0.16899999999999998
2	58	0.161
2	5	0.9309999999999999
2	4	0.9109999999999999
2	54	0.191
2	85	0.903
2	60	0.278
2	26	0.94
2	3	0.9059999999999999
2	90	0.917
2	61	0.248
2	37	0.40700000000000003
2	64	0.204
2	34	0.379
2	89	0.25
2	28	0.915
2	14	0.905
2	62	0.9129999999999999
2	10	0.971
2	73	0.34299999999999997
2	35	0.9079999999999999
2	12	0.345
2	84	0.941
2	105	0.321
2	25	0.955
2	107	0.909
2	33	0.48700000000000004
2	15	0.171
2	19	0.23600000000000002
2	95	0.27699999999999997
2	98	0.172
2	102	0.159
2	63	0.305
2	8	0.917
2	96	0.217
2	27	0.205
2	97	0.925
3	38	0.321
3	117	0.34
3	84	0.9470000000000001
3	95	0.299
3	31	0.9209999999999999
3	28	0.9109999999999999
3	26	0.9390000000000001
3	60	0.43799999999999994
3	10	0.968
3	66	0.255
3	62	0.519
3	12	0.695
3	93	0.151
3	15	0.217
3	91	0.91
3	33	0.43
3	100	0.256
3	63	0.247
3	18	0.851
3	55	0.263
3	39	0.358
3	116	0.304
3	8	0.91
3	7	0.971
3	109	0.151
3	92	0.24100000000000002
3	0	0.963
3	30	0.38
3	37	0.779
3	36	0.575
3	76	0.162
3	96	0.361
3	70	0.159
3	27	0.34600000000000003
3	19	0.21
3	17	0.925
3	108	0.501
3	49	0.162
3	83	0.205
3	86	0.18100000000000002
3	77	0.628
3	115	0.38
3	35	0.903
3	103	0.243
3	45	0.305
3	4	0.919
3	21	0.517
3	58	0.258
3	113	0.21100000000000002
3	43	0.884
3	101	0.154
3	22	0.97
3	53	0.163
3	61	0.526
3	9	0.509
3	54	0.444
3	51	0.16699999999999998
3	56	0.588
3	48	0.48100000000000004
3	16	0.46
3	102	0.25
3	32	0.188
3	20	0.44
3	40	0.44799999999999995
3	97	0.305
3	107	0.977
3	2	0.9059999999999999
3	120	0.875
3	69	0.183
3	72	0.27699999999999997
3	29	0.441
3	24	0.254
3	42	0.429
3	14	0.983
3	25	0.9640000000000001
3	11	0.9309999999999999
3	118	0.21600000000000003
3	5	0.938
3	105	0.585
